,board_id,root_hash,solution_id,size,difficulty,missing_cells,puzzle_grid,solution_grid
558,S4_hard_2447076dc3cbb013,2447076dc3cbb013,3412214312344321,4,hard,11,"[[3, 0, 0, 2], [0, 0, 4, 0], [0, 2, 0, 0], [0, 0, 0, 1]]","[[3, 4, 1, 2], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 2, 1]]"
559,S4_medium_2447076dc3cbb013,2447076dc3cbb013,3412214312344321,4,medium,8,"[[3, 4, 0, 2], [0, 0, 4, 3], [0, 2, 3, 0], [0, 0, 0, 1]]","[[3, 4, 1, 2], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 2, 1]]"
560,S4_easy_2447076dc3cbb013,2447076dc3cbb013,3412214312344321,4,easy,6,"[[3, 4, 0, 2], [2, 0, 4, 3], [1, 2, 3, 0], [0, 0, 0, 1]]","[[3, 4, 1, 2], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 2, 1]]"
561,S4_hard_ba5d7b5d31f475dc,ba5d7b5d31f475dc,4213132431422431,4,hard,11,"[[0, 0, 0, 0], [1, 0, 0, 4], [3, 0, 0, 0], [0, 4, 3, 0]]","[[4, 2, 1, 3], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 3, 1]]"
562,S4_medium_ba5d7b5d31f475dc,ba5d7b5d31f475dc,4213132431422431,4,medium,8,"[[4, 0, 0, 0], [1, 3, 0, 4], [3, 0, 0, 2], [0, 4, 3, 0]]","[[4, 2, 1, 3], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 3, 1]]"
563,S4_easy_ba5d7b5d31f475dc,ba5d7b5d31f475dc,4213132431422431,4,easy,6,"[[4, 0, 1, 0], [1, 3, 0, 4], [3, 0, 0, 2], [0, 4, 3, 1]]","[[4, 2, 1, 3], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 3, 1]]"
564,S4_hard_bf809ce1498fb0be,bf809ce1498fb0be,4132324113242413,4,hard,11,"[[4, 0, 0, 2], [0, 0, 0, 0], [0, 0, 0, 4], [0, 0, 1, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 3, 2, 4], [2, 4, 1, 3]]"
565,S4_medium_bf809ce1498fb0be,bf809ce1498fb0be,4132324113242413,4,medium,8,"[[4, 1, 0, 2], [3, 0, 0, 1], [0, 0, 0, 4], [0, 0, 1, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 3, 2, 4], [2, 4, 1, 3]]"
566,S4_easy_bf809ce1498fb0be,bf809ce1498fb0be,4132324113242413,4,easy,6,"[[4, 1, 0, 2], [3, 0, 0, 1], [0, 0, 2, 4], [0, 4, 1, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 3, 2, 4], [2, 4, 1, 3]]"
567,S4_hard_fd1654766a161bf3,fd1654766a161bf3,2143431212343421,4,hard,11,"[[0, 0, 0, 3], [0, 3, 0, 2], [0, 2, 0, 0], [0, 4, 0, 0]]","[[2, 1, 4, 3], [4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1]]"
568,S4_medium_fd1654766a161bf3,fd1654766a161bf3,2143431212343421,4,medium,8,"[[2, 0, 0, 3], [0, 3, 0, 2], [0, 2, 0, 0], [3, 4, 0, 1]]","[[2, 1, 4, 3], [4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1]]"
569,S4_easy_fd1654766a161bf3,fd1654766a161bf3,2143431212343421,4,easy,6,"[[2, 0, 0, 3], [0, 3, 1, 2], [0, 2, 0, 0], [3, 4, 2, 1]]","[[2, 1, 4, 3], [4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1]]"
570,S4_hard_8d24f72aa3989b83,8d24f72aa3989b83,3214143223414123,4,hard,11,"[[3, 0, 0, 4], [0, 0, 3, 0], [0, 0, 0, 0], [0, 1, 2, 0]]","[[3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
571,S4_medium_8d24f72aa3989b83,8d24f72aa3989b83,3214143223414123,4,medium,8,"[[3, 0, 1, 4], [0, 0, 3, 2], [0, 0, 4, 0], [0, 1, 2, 0]]","[[3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
572,S4_easy_8d24f72aa3989b83,8d24f72aa3989b83,3214143223414123,4,easy,6,"[[3, 0, 1, 4], [0, 0, 3, 2], [0, 3, 4, 0], [4, 1, 2, 0]]","[[3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
573,S4_hard_882c76ab307a3b72,882c76ab307a3b72,3421124323144132,4,hard,11,"[[0, 0, 0, 1], [0, 0, 4, 0], [2, 0, 0, 0], [0, 0, 3, 2]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 3, 1, 4], [4, 1, 3, 2]]"
574,S4_medium_882c76ab307a3b72,882c76ab307a3b72,3421124323144132,4,medium,8,"[[0, 0, 2, 1], [0, 0, 4, 3], [2, 0, 0, 4], [0, 0, 3, 2]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 3, 1, 4], [4, 1, 3, 2]]"
575,S4_easy_882c76ab307a3b72,882c76ab307a3b72,3421124323144132,4,easy,6,"[[0, 0, 2, 1], [0, 2, 4, 3], [2, 0, 1, 4], [0, 0, 3, 2]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 3, 1, 4], [4, 1, 3, 2]]"
576,S4_hard_7cd28a8fad3a2b72,7cd28a8fad3a2b72,2431312412434312,4,hard,11,"[[0, 4, 0, 0], [3, 0, 0, 0], [0, 2, 0, 0], [0, 3, 1, 0]]","[[2, 4, 3, 1], [3, 1, 2, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
577,S4_medium_7cd28a8fad3a2b72,7cd28a8fad3a2b72,2431312412434312,4,medium,8,"[[2, 4, 0, 0], [3, 0, 0, 0], [0, 2, 4, 0], [4, 3, 1, 0]]","[[2, 4, 3, 1], [3, 1, 2, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
578,S4_easy_7cd28a8fad3a2b72,7cd28a8fad3a2b72,2431312412434312,4,easy,6,"[[2, 4, 3, 0], [3, 1, 0, 0], [0, 2, 4, 0], [4, 3, 1, 0]]","[[2, 4, 3, 1], [3, 1, 2, 4], [1, 2, 4, 3], [4, 3, 1, 2]]"
579,S4_hard_8dba15282d444433,8dba15282d444433,2431314242131324,4,hard,11,"[[2, 4, 0, 0], [3, 0, 0, 2], [0, 0, 0, 3], [0, 0, 0, 0]]","[[2, 4, 3, 1], [3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4]]"
580,S4_medium_8dba15282d444433,8dba15282d444433,2431314242131324,4,medium,8,"[[2, 4, 0, 0], [3, 0, 4, 2], [0, 2, 0, 3], [0, 0, 0, 4]]","[[2, 4, 3, 1], [3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4]]"
581,S4_easy_8dba15282d444433,8dba15282d444433,2431314242131324,4,easy,6,"[[2, 4, 0, 1], [3, 0, 4, 2], [0, 2, 0, 3], [0, 0, 2, 4]]","[[2, 4, 3, 1], [3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4]]"
582,S4_hard_dc9d69da33b58f0e,dc9d69da33b58f0e,1243431234212134,4,hard,11,"[[0, 0, 0, 0], [4, 3, 1, 0], [0, 0, 0, 0], [0, 1, 3, 0]]","[[1, 2, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [2, 1, 3, 4]]"
583,S4_medium_dc9d69da33b58f0e,dc9d69da33b58f0e,1243431234212134,4,medium,8,"[[1, 0, 0, 0], [4, 3, 1, 0], [3, 0, 0, 1], [0, 1, 3, 0]]","[[1, 2, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [2, 1, 3, 4]]"
584,S4_easy_dc9d69da33b58f0e,dc9d69da33b58f0e,1243431234212134,4,easy,6,"[[1, 2, 0, 0], [4, 3, 1, 0], [3, 4, 0, 1], [0, 1, 3, 0]]","[[1, 2, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [2, 1, 3, 4]]"
585,S4_hard_f6d13f3c703581a1,f6d13f3c703581a1,3241143223144123,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 2], [2, 0, 0, 4], [0, 1, 0, 0]]","[[3, 2, 4, 1], [1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3]]"
586,S4_medium_f6d13f3c703581a1,f6d13f3c703581a1,3241143223144123,4,medium,8,"[[3, 2, 4, 1], [0, 0, 0, 2], [2, 0, 0, 4], [0, 1, 0, 0]]","[[3, 2, 4, 1], [1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3]]"
587,S4_easy_f6d13f3c703581a1,f6d13f3c703581a1,3241143223144123,4,easy,6,"[[3, 2, 4, 1], [1, 0, 0, 2], [2, 0, 0, 4], [0, 1, 2, 0]]","[[3, 2, 4, 1], [1, 4, 3, 2], [2, 3, 1, 4], [4, 1, 2, 3]]"
588,S4_hard_ea065bbbe44bcc54,ea065bbbe44bcc54,2134431214233241,4,hard,11,"[[0, 1, 0, 0], [0, 0, 0, 2], [0, 4, 2, 0], [0, 0, 0, 1]]","[[2, 1, 3, 4], [4, 3, 1, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
589,S4_medium_ea065bbbe44bcc54,ea065bbbe44bcc54,2134431214233241,4,medium,8,"[[0, 1, 0, 0], [0, 3, 1, 2], [0, 4, 2, 0], [0, 0, 4, 1]]","[[2, 1, 3, 4], [4, 3, 1, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
590,S4_easy_ea065bbbe44bcc54,ea065bbbe44bcc54,2134431214233241,4,easy,6,"[[2, 1, 0, 0], [0, 3, 1, 2], [0, 4, 2, 3], [0, 0, 4, 1]]","[[2, 1, 3, 4], [4, 3, 1, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
591,S4_hard_776d7e531e00c4f5,776d7e531e00c4f5,3412213412434321,4,hard,11,"[[0, 4, 1, 0], [0, 0, 3, 0], [0, 2, 0, 0], [0, 3, 0, 0]]","[[3, 4, 1, 2], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 2, 1]]"
592,S4_medium_776d7e531e00c4f5,776d7e531e00c4f5,3412213412434321,4,medium,8,"[[0, 4, 1, 2], [0, 0, 3, 0], [0, 2, 0, 0], [4, 3, 0, 1]]","[[3, 4, 1, 2], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 2, 1]]"
593,S4_easy_776d7e531e00c4f5,776d7e531e00c4f5,3412213412434321,4,easy,6,"[[3, 4, 1, 2], [0, 0, 3, 4], [0, 2, 0, 0], [4, 3, 0, 1]]","[[3, 4, 1, 2], [2, 1, 3, 4], [1, 2, 4, 3], [4, 3, 2, 1]]"
594,S4_hard_adefc40680e3d6aa,adefc40680e3d6aa,3241412323141432,4,hard,11,"[[0, 0, 0, 1], [4, 0, 0, 3], [2, 0, 0, 0], [0, 0, 0, 2]]","[[3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2]]"
595,S4_medium_adefc40680e3d6aa,adefc40680e3d6aa,3241412323141432,4,medium,8,"[[0, 0, 0, 1], [4, 0, 2, 3], [2, 0, 0, 4], [0, 0, 3, 2]]","[[3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2]]"
596,S4_easy_adefc40680e3d6aa,adefc40680e3d6aa,3241412323141432,4,easy,6,"[[0, 2, 0, 1], [4, 1, 2, 3], [2, 0, 0, 4], [0, 0, 3, 2]]","[[3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2]]"
597,S4_hard_c1eb16c968104c41,c1eb16c968104c41,3421213443121243,4,hard,11,"[[0, 0, 0, 0], [0, 0, 3, 4], [0, 3, 0, 2], [1, 0, 0, 0]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
598,S4_medium_c1eb16c968104c41,c1eb16c968104c41,3421213443121243,4,medium,8,"[[0, 0, 0, 0], [0, 1, 3, 4], [4, 3, 0, 2], [1, 0, 4, 0]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
599,S4_easy_c1eb16c968104c41,c1eb16c968104c41,3421213443121243,4,easy,6,"[[0, 0, 2, 0], [0, 1, 3, 4], [4, 3, 0, 2], [1, 0, 4, 3]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
600,S4_hard_161e27f660c6a43e,161e27f660c6a43e,4231314213242413,4,hard,11,"[[0, 0, 0, 1], [3, 0, 4, 0], [0, 0, 0, 0], [0, 4, 1, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
601,S4_medium_161e27f660c6a43e,161e27f660c6a43e,4231314213242413,4,medium,8,"[[0, 2, 0, 1], [3, 0, 4, 0], [1, 0, 2, 0], [0, 4, 1, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
602,S4_easy_161e27f660c6a43e,161e27f660c6a43e,4231314213242413,4,easy,6,"[[0, 2, 0, 1], [3, 1, 4, 0], [1, 0, 2, 0], [2, 4, 1, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
603,S4_hard_2597ec253e659810,2597ec253e659810,3421214312344312,4,hard,11,"[[3, 4, 0, 0], [0, 0, 4, 0], [0, 2, 0, 0], [0, 0, 0, 2]]","[[3, 4, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 1, 2]]"
604,S4_medium_2597ec253e659810,2597ec253e659810,3421214312344312,4,medium,8,"[[3, 4, 0, 0], [0, 1, 4, 0], [0, 2, 0, 4], [0, 3, 0, 2]]","[[3, 4, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 1, 2]]"
605,S4_easy_2597ec253e659810,2597ec253e659810,3421214312344312,4,easy,6,"[[3, 4, 0, 0], [0, 1, 4, 0], [1, 2, 0, 4], [4, 3, 0, 2]]","[[3, 4, 2, 1], [2, 1, 4, 3], [1, 2, 3, 4], [4, 3, 1, 2]]"
606,S4_hard_d266d18d18936baf,d266d18d18936baf,2314413214233241,4,hard,11,"[[0, 3, 0, 4], [0, 0, 3, 0], [1, 0, 0, 0], [0, 0, 4, 0]]","[[2, 3, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
607,S4_medium_d266d18d18936baf,d266d18d18936baf,2314413214233241,4,medium,8,"[[0, 3, 1, 4], [0, 0, 3, 0], [1, 0, 0, 3], [0, 2, 4, 0]]","[[2, 3, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
608,S4_easy_d266d18d18936baf,d266d18d18936baf,2314413214233241,4,easy,6,"[[2, 3, 1, 4], [0, 0, 3, 0], [1, 4, 0, 3], [0, 2, 4, 0]]","[[2, 3, 1, 4], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 4, 1]]"
609,S4_hard_db9148a603180211,db9148a603180211,3421213442131342,4,hard,11,"[[0, 4, 0, 0], [2, 0, 3, 0], [4, 0, 0, 0], [0, 0, 0, 2]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
610,S4_medium_db9148a603180211,db9148a603180211,3421213442131342,4,medium,8,"[[3, 4, 2, 0], [2, 1, 3, 0], [4, 0, 0, 0], [0, 0, 0, 2]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
611,S4_easy_db9148a603180211,db9148a603180211,3421213442131342,4,easy,6,"[[3, 4, 2, 0], [2, 1, 3, 4], [4, 0, 0, 0], [1, 0, 0, 2]]","[[3, 4, 2, 1], [2, 1, 3, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
612,S4_hard_3b21e99f084396eb,3b21e99f084396eb,2413312442311342,4,hard,11,"[[0, 0, 0, 3], [0, 0, 2, 0], [4, 0, 0, 1], [1, 0, 0, 0]]","[[2, 4, 1, 3], [3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2]]"
613,S4_medium_3b21e99f084396eb,3b21e99f084396eb,2413312442311342,4,medium,8,"[[0, 4, 1, 3], [0, 1, 2, 0], [4, 0, 0, 1], [1, 0, 0, 0]]","[[2, 4, 1, 3], [3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2]]"
614,S4_easy_3b21e99f084396eb,3b21e99f084396eb,2413312442311342,4,easy,6,"[[2, 4, 1, 3], [0, 1, 2, 0], [4, 0, 0, 1], [1, 3, 0, 0]]","[[2, 4, 1, 3], [3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2]]"
615,S4_hard_28611bec722f1db6,28611bec722f1db6,4312124321343421,4,hard,11,"[[4, 0, 1, 0], [0, 2, 0, 0], [0, 1, 3, 0], [0, 0, 0, 0]]","[[4, 3, 1, 2], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 2, 1]]"
616,S4_medium_28611bec722f1db6,28611bec722f1db6,4312124321343421,4,medium,8,"[[4, 0, 1, 0], [0, 2, 4, 0], [0, 1, 3, 4], [0, 4, 0, 0]]","[[4, 3, 1, 2], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 2, 1]]"
617,S4_easy_28611bec722f1db6,28611bec722f1db6,4312124321343421,4,easy,6,"[[4, 3, 1, 2], [0, 2, 4, 0], [0, 1, 3, 4], [0, 4, 0, 0]]","[[4, 3, 1, 2], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 2, 1]]"
618,S4_hard_f170f506df85b074,f170f506df85b074,4321123434122143,4,hard,11,"[[0, 3, 2, 1], [0, 0, 0, 0], [0, 0, 0, 0], [2, 0, 4, 0]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3]]"
619,S4_medium_f170f506df85b074,f170f506df85b074,4321123434122143,4,medium,8,"[[0, 3, 2, 1], [0, 2, 0, 4], [0, 0, 0, 0], [2, 0, 4, 3]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3]]"
620,S4_easy_f170f506df85b074,f170f506df85b074,4321123434122143,4,easy,6,"[[0, 3, 2, 1], [1, 2, 0, 4], [3, 0, 0, 0], [2, 0, 4, 3]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3]]"
621,S4_hard_1e0b003c3acdb460,1e0b003c3acdb460,2341412332141432,4,hard,11,"[[0, 0, 4, 0], [0, 0, 2, 3], [0, 2, 0, 0], [1, 0, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2]]"
622,S4_medium_1e0b003c3acdb460,1e0b003c3acdb460,2341412332141432,4,medium,8,"[[0, 3, 4, 0], [4, 0, 2, 3], [0, 2, 0, 4], [1, 0, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2]]"
623,S4_easy_1e0b003c3acdb460,1e0b003c3acdb460,2341412332141432,4,easy,6,"[[0, 3, 4, 0], [4, 0, 2, 3], [0, 2, 1, 4], [1, 0, 0, 2]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2]]"
624,S4_hard_30b679a8566e989e,30b679a8566e989e,3421124343122134,4,hard,11,"[[0, 4, 0, 0], [0, 2, 0, 3], [0, 0, 1, 0], [2, 0, 0, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
625,S4_medium_30b679a8566e989e,30b679a8566e989e,3421124343122134,4,medium,8,"[[0, 4, 0, 0], [0, 2, 4, 3], [0, 3, 1, 0], [2, 0, 3, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
626,S4_easy_30b679a8566e989e,30b679a8566e989e,3421124343122134,4,easy,6,"[[3, 4, 0, 0], [0, 2, 4, 3], [0, 3, 1, 2], [2, 0, 3, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4]]"
627,S4_hard_ee357e536d107c53,ee357e536d107c53,3412123421434321,4,hard,11,"[[0, 4, 1, 0], [1, 0, 0, 0], [0, 0, 4, 3], [0, 0, 0, 0]]","[[3, 4, 1, 2], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 2, 1]]"
628,S4_medium_ee357e536d107c53,ee357e536d107c53,3412123421434321,4,medium,8,"[[0, 4, 1, 2], [1, 0, 3, 0], [0, 1, 4, 3], [0, 0, 0, 0]]","[[3, 4, 1, 2], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 2, 1]]"
629,S4_easy_ee357e536d107c53,ee357e536d107c53,3412123421434321,4,easy,6,"[[3, 4, 1, 2], [1, 0, 3, 4], [0, 1, 4, 3], [0, 0, 0, 0]]","[[3, 4, 1, 2], [1, 2, 3, 4], [2, 1, 4, 3], [4, 3, 2, 1]]"
630,S4_hard_efec3fbc0d94c3aa,efec3fbc0d94c3aa,2341412312343412,4,hard,11,"[[0, 0, 0, 1], [0, 0, 2, 0], [0, 2, 3, 4], [0, 0, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
631,S4_medium_efec3fbc0d94c3aa,efec3fbc0d94c3aa,2341412312343412,4,medium,8,"[[2, 0, 0, 1], [0, 0, 2, 0], [0, 2, 3, 4], [0, 4, 0, 2]]","[[2, 3, 4, 1], [4, 1, 2, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
632,S4_easy_efec3fbc0d94c3aa,efec3fbc0d94c3aa,2341412312343412,4,easy,6,"[[2, 0, 0, 1], [4, 0, 2, 3], [0, 2, 3, 4], [0, 4, 0, 2]]","[[2, 3, 4, 1], [4, 1, 2, 3], [1, 2, 3, 4], [3, 4, 1, 2]]"
633,S4_hard_046bba441af706b1,046bba441af706b1,4123234132141432,4,hard,11,"[[0, 1, 0, 0], [2, 0, 0, 0], [0, 0, 1, 0], [0, 4, 0, 2]]","[[4, 1, 2, 3], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 3, 2]]"
634,S4_medium_046bba441af706b1,046bba441af706b1,4123234132141432,4,medium,8,"[[4, 1, 2, 0], [2, 0, 0, 1], [0, 0, 1, 0], [0, 4, 0, 2]]","[[4, 1, 2, 3], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 3, 2]]"
635,S4_easy_046bba441af706b1,046bba441af706b1,4123234132141432,4,easy,6,"[[4, 1, 2, 0], [2, 0, 4, 1], [0, 0, 1, 0], [0, 4, 3, 2]]","[[4, 1, 2, 3], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 3, 2]]"
636,S4_hard_5554b223ca72a58b,5554b223ca72a58b,3124243143121243,4,hard,11,"[[3, 0, 0, 0], [0, 4, 0, 1], [0, 0, 1, 0], [0, 0, 0, 3]]","[[3, 1, 2, 4], [2, 4, 3, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
637,S4_medium_5554b223ca72a58b,5554b223ca72a58b,3124243143121243,4,medium,8,"[[3, 0, 0, 0], [0, 4, 0, 1], [0, 0, 1, 0], [1, 2, 4, 3]]","[[3, 1, 2, 4], [2, 4, 3, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
638,S4_easy_5554b223ca72a58b,5554b223ca72a58b,3124243143121243,4,easy,6,"[[3, 0, 0, 0], [2, 4, 0, 1], [0, 0, 1, 2], [1, 2, 4, 3]]","[[3, 1, 2, 4], [2, 4, 3, 1], [4, 3, 1, 2], [1, 2, 4, 3]]"
639,S4_hard_939decfe5c028aad,939decfe5c028aad,4132324114232314,4,hard,11,"[[0, 0, 0, 0], [3, 0, 4, 1], [0, 4, 2, 0], [0, 0, 0, 0]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
640,S4_medium_939decfe5c028aad,939decfe5c028aad,4132324114232314,4,medium,8,"[[0, 0, 0, 0], [3, 0, 4, 1], [1, 4, 2, 0], [0, 3, 0, 4]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
641,S4_easy_939decfe5c028aad,939decfe5c028aad,4132324114232314,4,easy,6,"[[0, 0, 0, 0], [3, 0, 4, 1], [1, 4, 2, 3], [2, 3, 0, 4]]","[[4, 1, 3, 2], [3, 2, 4, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
642,S4_hard_b77c7159a39e5794,b77c7159a39e5794,4132324123141423,4,hard,11,"[[4, 0, 0, 0], [3, 0, 0, 1], [0, 0, 0, 0], [1, 0, 0, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
643,S4_medium_b77c7159a39e5794,b77c7159a39e5794,4132324123141423,4,medium,8,"[[4, 0, 0, 0], [3, 2, 4, 1], [0, 3, 0, 0], [1, 0, 0, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
644,S4_easy_b77c7159a39e5794,b77c7159a39e5794,4132324123141423,4,easy,6,"[[4, 0, 0, 0], [3, 2, 4, 1], [2, 3, 0, 4], [1, 0, 0, 3]]","[[4, 1, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
645,S4_hard_24635923902a817c,24635923902a817c,4231134231242413,4,hard,11,"[[4, 0, 0, 0], [0, 0, 0, 2], [0, 1, 0, 0], [0, 4, 0, 3]]","[[4, 2, 3, 1], [1, 3, 4, 2], [3, 1, 2, 4], [2, 4, 1, 3]]"
646,S4_medium_24635923902a817c,24635923902a817c,4231134231242413,4,medium,8,"[[4, 2, 0, 0], [0, 0, 4, 2], [0, 1, 0, 0], [2, 4, 0, 3]]","[[4, 2, 3, 1], [1, 3, 4, 2], [3, 1, 2, 4], [2, 4, 1, 3]]"
647,S4_easy_24635923902a817c,24635923902a817c,4231134231242413,4,easy,6,"[[4, 2, 0, 0], [0, 0, 4, 2], [0, 1, 0, 4], [2, 4, 1, 3]]","[[4, 2, 3, 1], [1, 3, 4, 2], [3, 1, 2, 4], [2, 4, 1, 3]]"
648,S4_hard_e86417aacebcd127,e86417aacebcd127,4132321423411423,4,hard,11,"[[4, 0, 0, 0], [3, 0, 1, 0], [0, 0, 0, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [2, 3, 4, 1], [1, 4, 2, 3]]"
649,S4_medium_e86417aacebcd127,e86417aacebcd127,4132321423411423,4,medium,8,"[[4, 1, 0, 0], [3, 0, 1, 4], [2, 0, 0, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [2, 3, 4, 1], [1, 4, 2, 3]]"
650,S4_easy_e86417aacebcd127,e86417aacebcd127,4132321423411423,4,easy,6,"[[4, 1, 3, 0], [3, 2, 1, 4], [2, 0, 0, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [2, 3, 4, 1], [1, 4, 2, 3]]"
651,S4_hard_0148346042048a1c,0148346042048a1c,2134342112434312,4,hard,11,"[[0, 1, 3, 0], [0, 0, 0, 1], [0, 0, 0, 0], [4, 3, 0, 0]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
